matter,tag,fp,tp,tn,fn,pos_prec,neg_prec,pos_recall,neg_recall,f_pos,f_neg,weighted_precision,accuracy,timeStamp,pos_sig,tag_count
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189833,2391,0.11283185840707964,0.9875613867154985,0.020884520884520884,0.9978920697667084,0.06,0.9896103760699801,0.5501966225612891,0.9855093524881148,2019-04-05T23:00:27.294073Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279482,4313,0.5893854748603352,0.9848024101904543,0.127982207844723,0.9984245667558579,0.3424583423501406,0.9874970231848846,0.7870939425253948,0.9833116274498103,2019-04-05T23:00:27.294073Z,5008,41
48021eed5017445c9309b3a8444c830c,CV Contracts,699,1267,93152,677,0.6444557477110885,0.9927847467200972,0.6517489711934157,0.9925520239528615,0.6459013050570962,0.9927381934364524,0.8186202472155928,0.9856359935278459,2019-04-13T23:00:32.952288Z,2365,21
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328121,10071,0.4513196480938416,0.9702210578606235,0.1325581395348837,0.9943301655797716,0.30475247524752475,0.9749488934845135,0.7107703529772326,0.965041188283441,2019-04-13T23:00:32.952288Z,14226,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189833,2391,0.11283185840707964,0.9875613867154985,0.020884520884520884,0.9978920697667084,0.06,0.9896103760699801,0.5501966225612891,0.9855093524881148,2019-04-13T23:00:32.952288Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279482,4313,0.5893854748603352,0.9848024101904543,0.127982207844723,0.9984245667558579,0.3424583423501406,0.9874970231848846,0.7870939425253948,0.9833116274498103,2019-04-13T23:00:32.952288Z,5008,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1872,1539,327781,10063,0.45118733509234826,0.9702140632954855,0.13264954318220995,0.9943213014897483,0.3048007605165174,0.9749415387836854,0.7107006991939169,0.965026153462953,2019-03-17T23:00:26.378933Z,14218,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,402,51,189419,2384,0.11258278145695365,0.9875705802307576,0.020944558521560575,0.997882215350251,0.06004238285848834,0.989615823069842,0.5500766808438556,0.9855089047936085,2019-03-17T23:00:26.378933Z,2505,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279098,4313,0.5893854748603352,0.984781818630893,0.127982207844723,0.9984224025985641,0.3424583423501406,0.9874800362019639,0.7870836467456142,0.9832891013585954,2019-03-17T23:00:26.378933Z,5008,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,139,108,8113,325,0.43724696356275305,0.9614837639251007,0.24942263279445728,0.9831555986427533,0.38001407459535536,0.965741357965908,0.6993653637439269,0.9465745538284398,2019-05-12T23:00:31.124864Z,505,7
48021eed5017445c9309b3a8444c830c,CV Contracts,1055,2324,104303,1529,0.6877774489493933,0.9855525738906947,0.6031663638723073,0.9899865221435487,0.6690080027635442,0.9864361832921623,0.836665011420044,0.9763393797328108,2019-05-12T23:00:31.124864Z,4079,31
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328136,10072,0.4513196480938416,0.9702195098874066,0.13254672293514771,0.9943304232940513,0.3047404063205417,0.9749476925600132,0.7107695789906241,0.9650398983660111,2019-05-08T23:01:01.363075Z,14227,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189851,2391,0.11283185840707964,0.9875625513675471,0.020884520884520884,0.9978922692008494,0.06,0.9896113508892643,0.5501972048873134,0.9855107060935991,2019-05-08T23:01:01.363075Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279498,4314,0.5893854748603352,0.9847997970487505,0.12795633717404487,0.9984246568002315,0.34242129178838043,0.9874949388314054,0.7870926359545429,0.9833091131189318,2019-05-08T23:01:01.363075Z,5009,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,472,310,24013,705,0.39641943734015345,0.9714782749413383,0.3054187192118227,0.980722891566265,0.37412503017137344,0.9733132290830679,0.6839488561407459,0.953843137254902,2019-05-31T23:00:32.663893Z,1088,9
48021eed5017445c9309b3a8444c830c,CV Contracts,1155,2407,112464,1709,0.6757439640651319,0.985031487304354,0.5847910592808552,0.9898344467034563,0.6553583097364408,0.9859883467090765,0.830387725684743,0.975674183547798,2019-06-02T23:00:26.268911Z,4341,31
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328208,10081,0.4513196480938416,0.9702000360638389,0.13244406196213426,0.9943316599965463,0.30463182897862234,0.9749321990096451,0.7107598420788402,0.9650218467130428,2019-06-02T23:00:26.268911Z,14236,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189926,2400,0.11283185840707964,0.987521187982904,0.0208078335373317,0.9978930997703952,0.0598732096736323,0.9895782858202788,0.5501765231949918,0.9854703337517766,2019-06-02T23:00:26.268911Z,2521,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279579,4314,0.5893854748603352,0.9848041339518763,0.12795633717404487,0.9984251124919649,0.34242129178838043,0.9874985165217095,0.7870948044061057,0.983313857394014,2019-06-02T23:00:26.268911Z,5009,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1845,1532,275343,9026,0.4536570920935742,0.9682595500916064,0.14510323924985793,0.9933438676999005,0.3182913654117843,0.973174548868141,0.7109583210925903,0.9622201524956038,2019-01-06T23:00:25.972513Z,13185,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,411,50,138939,949,0.10845986984815618,0.9932160013725266,0.05005005005005005,0.9970505920344457,0.08793527963418925,0.9939805580753812,0.5508379356103414,0.9903098703945166,2019-01-06T23:00:25.972513Z,1069,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,440,631,226721,3384,0.5891690009337068,0.9852936702809587,0.15716064757160647,0.9980630477942957,0.3801662850945897,0.9878213389730224,0.7872313356073328,0.9834584905007441,2019-01-06T23:00:25.972513Z,4077,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1872,1539,324711,10052,0.45118733509234826,0.9699727867177675,0.1327754292123199,0.9942679196406427,0.3049336239350109,0.9747363618079592,0.7105800609050579,0.964740045065558,2019-02-16T23:00:27.328815Z,14210,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,402,51,186306,2379,0.11258278145695365,0.9873916845536211,0.020987654320987655,0.9978469053281059,0.060113154172560114,0.9894651643000995,0.5499872330052874,0.9852964502109571,2019-02-16T23:00:27.328815Z,2500,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,440,634,275996,4310,0.590316573556797,0.9846239466868351,0.12823624595469255,0.9984083115079078,0.34307359307359303,0.9873502854771546,0.787470260121816,0.9831189139242306,2019-02-16T23:00:27.328815Z,5006,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1845,1532,281571,9165,0.4536570920935742,0.9684765560508503,0.14321772459568102,0.9934901346430689,0.3164635405907871,0.9733779971791255,0.7110668240722122,0.9625654085334548,2019-01-10T23:00:27.919671Z,13325,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,411,50,145229,1050,0.10845986984815618,0.9928219361630856,0.045454545454545456,0.9971779730843175,0.08491847826086955,0.9936900962838484,0.5506409030056209,0.9900436145563581,2019-01-10T23:00:27.919671Z,1170,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,634,232995,3467,0.5897674418604651,0.9853380247143304,0.1545964398927091,0.9981108312342569,0.3773360314248304,0.9878663663714593,0.7875527332873977,0.9835478262333868,2019-01-10T23:00:27.919671Z,4163,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,30,23,1828,82,0.4339622641509434,0.9570680628272251,0.21904761904761905,0.9838536060279871,0.362776025236593,0.9623078542851126,0.6955151634890843,0.9429444727457973,2019-05-03T23:00:27.959226Z,177,7
48021eed5017445c9309b3a8444c830c,CV Contracts,1021,2319,103140,1514,0.694311377245509,0.9855332810977124,0.6050091312288025,0.9901978667639519,0.6744023730588029,0.9864626791155693,0.8399223291716107,0.976526473692983,2019-05-04T23:01:03.591215Z,4059,30
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328135,10072,0.4513196480938416,0.9702194218333743,0.13254672293514771,0.9943304061138283,0.3047404063205417,0.9749476181251387,0.710769534963608,0.9650397960288861,2019-05-03T23:00:27.959226Z,14227,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189850,2391,0.11283185840707964,0.9875624866703773,0.020884520884520884,0.997892258122165,0.06,0.9896112967374362,0.5501971725387285,0.9855106308999289,2019-05-03T23:00:27.959226Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279497,4314,0.5893854748603352,0.9847997434912671,0.12795633717404487,0.9984246511727597,0.34242129178838043,0.9874948946495928,0.7870926091758012,0.9833090545307756,2019-05-03T23:00:27.959226Z,5009,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,493,315,25146,720,0.38985148514851486,0.9721642310368824,0.30434782608695654,0.9807714809469948,0.3691117881415515,0.9738735738131569,0.6810078580926986,0.9545250056234535,2019-06-14T23:00:44.832199Z,1108,10
48021eed5017445c9309b3a8444c830c,CV Contracts,1170,2613,117716,1758,0.6907216494845361,0.9852855014480137,0.5978037062457103,0.9901586393688071,0.669896938932472,0.9862562878907205,0.8380035754662749,0.9762447568900752,2019-06-14T23:00:44.832199Z,4595,31
361efa2d569943a187b5f30b9b5edcad,Contract,723,369,8228,519,0.33791208791208793,0.9406653709843374,0.4155405405405405,0.9192269020221204,0.35102739726027404,0.9362980495687201,0.6392887294482127,0.873767659314971,2019-06-14T23:00:44.832199Z,993,18
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,937,1313,8479,416,0.5835555555555556,0.9532321528948847,0.7593984962406015,0.9004885301614274,0.611893000279616,0.94219486176549,0.7683938542252202,0.878600269179004,2019-06-14T23:00:44.832199Z,1801,18
361efa2d569943a187b5f30b9b5edcad,Employee Confidentiality or Non-Compete Agreement,134,106,8746,254,0.44166666666666665,0.9717777777777777,0.29444444444444445,0.9849099099099099,0.4015151515151515,0.9743761140819965,0.7067222222222223,0.958008658008658,2019-06-14T23:00:44.832199Z,427,18
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,937,1313,8479,416,0.5835555555555556,0.9532321528948847,0.7593984962406015,0.9004885301614274,0.611893000279616,0.94219486176549,0.7683938542252202,0.878600269179004,2019-06-14T23:00:44.832199Z,1801,18
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1538,329106,10119,0.4511586975652684,0.970170240990493,0.1319378913957279,0.9943470392202479,0.3040366899932787,0.9749110865305942,0.7106644692778807,0.9650063916599053,2019-06-14T23:00:44.832199Z,14273,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,190822,2441,0.11283185840707964,0.9873695430579056,0.020465489566613163,0.9979029719228335,0.059302325581395345,0.989458401389645,0.5501007007324926,0.9853289626513176,2019-06-14T23:00:44.832199Z,2562,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,280507,4321,0.5893854748603352,0.9848294409257516,0.12777553492127575,0.9984303145065991,0.3421621621621621,0.9875198907242335,0.7871074578930435,0.9833439430294296,2019-06-14T23:00:44.832199Z,5016,41
48021eed5017445c9309b3a8444c830c,CV Contracts,966,2129,99909,1460,0.6878836833602585,0.9855971746786493,0.593201448871552,0.9904237918215614,0.6666040453378421,0.9865587309988525,0.8367404290194539,0.9767766886200031,2019-04-29T23:00:32.691567Z,3844,26
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328127,10072,0.4513196480938416,0.9702187173823695,0.13254672293514771,0.994330268668295,0.3047404063205417,0.9749470226302209,0.7107691827381055,0.9650389773103167,2019-04-29T23:00:32.691567Z,14227,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189842,2391,0.11283185840707964,0.9875619690687863,0.020884520884520884,0.9978921694884962,0.06,0.9896108635024891,0.550196913737933,0.9855100293224693,2019-04-29T23:00:32.691567Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279490,4313,0.5893854748603352,0.9848028385887394,0.127982207844723,0.9984246117793313,0.3424583423501406,0.9874973765902103,0.7870941567245373,0.983312096097614,2019-04-29T23:00:32.691567Z,5008,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1872,1539,324799,10056,0.45118733509234826,0.9699690910991324,0.13272962483829237,0.9942694637724193,0.3048852965648401,0.9747336730106578,0.7105782130957403,0.9647378098892587,2019-02-20T23:00:25.863182Z,14211,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,402,51,186416,2379,0.11258278145695365,0.9873990306946688,0.020987654320987655,0.9978481730882464,0.060113154172560114,0.9894713152257223,0.5499909060758112,0.9853049966181942,2019-02-20T23:00:25.863182Z,2500,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,440,633,276112,4311,0.5899347623485555,0.9846267959475506,0.12803398058252427,0.998408979143163,0.3426808142052836,0.9873527081110306,0.7872807791480531,0.9831223179014977,2019-02-20T23:00:25.863182Z,5006,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1839,1531,302410,9830,0.4543026706231454,0.9685178068152703,0.13475926414928263,0.9939556087283771,0.3081598969445674,0.9735006686157497,0.7114102387192078,0.9630271537657236,2019-01-30T23:00:30.579343Z,13986,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,398,50,164090,1880,0.11160714285714286,0.9886726516840393,0.025906735751295335,0.9975803706045426,0.06716818914562063,0.9904414463137156,0.5501398972705911,0.9863115768726941,2019-01-30T23:00:30.579343Z,2000,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,440,634,253934,4039,0.590316573556797,0.9843433227508305,0.13567301519366573,0.9982702634703232,0.3534396253762961,0.9870975365904097,0.7873299481538137,0.9827097013283304,2019-01-30T23:00:30.579343Z,4735,41
48021eed5017445c9309b3a8444c830c,CV Contracts,695,1131,90335,508,0.6193866374589266,0.9944079345684312,0.6900549115314216,0.9923651543447215,0.6323381415632339,0.993998705991611,0.8068972860136789,0.9870183124885344,2019-04-09T23:00:27.419912Z,2184,21
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328121,10071,0.4513196480938416,0.9702210578606235,0.1325581395348837,0.9943301655797716,0.30475247524752475,0.9749488934845135,0.7107703529772326,0.965041188283441,2019-04-09T23:00:27.419912Z,14226,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189833,2391,0.11283185840707964,0.9875613867154985,0.020884520884520884,0.9978920697667084,0.06,0.9896103760699801,0.5501966225612891,0.9855093524881148,2019-04-09T23:00:27.419912Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279482,4313,0.5893854748603352,0.9848024101904543,0.127982207844723,0.9984245667558579,0.3424583423501406,0.9874970231848846,0.7870939425253948,0.9833116274498103,2019-04-09T23:00:27.419912Z,5008,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,437,276,21373,552,0.3870967741935484,0.9748232611174459,0.3333333333333333,0.9799633195781752,0.37500000000000006,0.9758469546160168,0.6809600176554971,0.9563123950879053,2019-05-24T23:00:26.427338Z,900,8
48021eed5017445c9309b3a8444c830c,CV Contracts,1164,2381,110201,1557,0.6716502115655854,0.9860681114551083,0.6046216353478924,0.9895478830871459,0.6570813555580087,0.9867621065299419,0.8288591615103469,0.9764013078584252,2019-05-24T23:00:26.427338Z,4163,31
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1539,328140,10072,0.4513196480938416,0.9702198620983289,0.13254672293514771,0.9943304920139026,0.3047404063205417,0.9749479902950869,0.7107697550960852,0.9650403077085199,2019-05-24T23:00:26.427338Z,14227,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,189855,2391,0.11283185840707964,0.987562810149496,0.020884520884520884,0.9978923135144226,0.06,0.9896115674909304,0.5501973342782878,0.985511006860476,2019-05-24T23:00:26.427338Z,2512,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,279502,4314,0.5893854748603352,0.9848000112749105,0.12795633717404487,0.9984246793097166,0.34242129178838043,0.9874951155555335,0.7870927430676229,0.9833093474674436,2019-05-24T23:00:26.427338Z,5009,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,493,315,25146,720,0.38985148514851486,0.9721642310368824,0.30434782608695654,0.9807714809469948,0.3691117881415515,0.9738735738131569,0.6810078580926986,0.9545250056234535,2019-06-17T23:00:44.998091Z,1108,10
48021eed5017445c9309b3a8444c830c,CV Contracts,1857,3067,124468,1055,0.6228675873273761,0.9915951658261832,0.7440562833575934,0.9852998218879874,0.6438407926778067,0.9903296696301978,0.8072313765767797,0.9776767576103705,2019-07-19T23:00:45.083070Z,4205,37
361efa2d569943a187b5f30b9b5edcad,Contract,4703,3798,21172,2361,0.4467709681213975,0.8996727998980155,0.61665854846566,0.8182415458937198,0.47282324527550235,0.8821152099460866,0.6732218840097065,0.7794842979334458,2019-07-19T23:00:45.083070Z,6307,22
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,4870,7061,20355,1240,0.5918196295365016,0.9425793007640657,0.8506204071798579,0.8069375619425173,0.6301651048639001,0.9119215088929706,0.7671994651502836,0.8177533854322019,2019-07-19T23:00:45.083070Z,8392,22
361efa2d569943a187b5f30b9b5edcad,Employee Confidentiality or Non-Compete Agreement,270,514,29603,650,0.6556122448979592,0.9785145274848775,0.4415807560137457,0.9909617380243029,0.5976744186046512,0.9809788912085363,0.8170633861914184,0.9703579598543673,2019-07-19T23:00:45.083070Z,1233,22
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,4870,7061,20355,1240,0.5918196295365016,0.9425793007640657,0.8506204071798579,0.8069375619425173,0.6301651048639001,0.9119215088929706,0.7671994651502836,0.8177533854322019,2019-07-19T23:00:45.083070Z,8392,22
c53083e255874282875de28b29e71fae,License Agreement,751,24,1109,1,0.03096774193548387,0.9990990990990991,0.96,0.5962365591397849,0.038400000000000004,0.8801587301587301,0.5150334205172915,0.6010610079575597,2019-07-19T23:00:45.083070Z,541,22
5e1c4907e88b4b44a86e23a77106b730,Contracts,1878,1538,335436,10143,0.4502341920374707,0.9706492582014532,0.13166680934851469,0.9944324872374108,0.30341290195304793,0.9753144571797421,0.7104417251194619,0.9655553804495767,2019-07-19T23:00:45.083070Z,14297,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,197251,2447,0.11283185840707964,0.9877464972107883,0.020416333066453164,0.9979711816728392,0.05921969345099861,0.9897746386149148,0.5502891778089339,0.985770671996003,2019-07-19T23:00:45.083070Z,2568,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,286871,4325,0.5893854748603352,0.9851474608167695,0.12767244856797097,0.9984650832544412,0.34201426410200997,0.9877824882101458,0.7872664678385524,0.9836931604338455,2019-07-19T23:00:45.083070Z,5021,41
b7944ee16664495b93ae0e782f0bc2b8,Contract,493,315,25146,720,0.38985148514851486,0.9721642310368824,0.30434782608695654,0.9807714809469948,0.3691117881415515,0.9738735738131569,0.6810078580926986,0.9545250056234535,2019-06-17T23:00:44.998091Z,1108,10
48021eed5017445c9309b3a8444c830c,CV Contracts,1202,3019,118286,1505,0.7152333570244018,0.9874364518202536,0.6673297966401415,0.9899404124263524,0.7051102391629297,0.9879362300635427,0.8513349044223277,0.9781714672773603,2019-06-22T23:01:18.654828Z,4694,31
361efa2d569943a187b5f30b9b5edcad,Contract,1140,484,10605,788,0.29802955665024633,0.9308347230755727,0.3805031446540881,0.9029374201787995,0.3115345005149331,0.925118202278556,0.6144321398629096,0.8518859952369978,2019-06-21T23:00:47.333432Z,1377,18
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,1365,1760,10659,542,0.5632,0.9516114632622087,0.7645525629887054,0.8864770459081837,0.5945142548304283,0.937829942985852,0.7574057316311044,0.8668853832193215,2019-06-21T23:00:47.333432Z,2377,18
361efa2d569943a187b5f30b9b5edcad,Employee Confidentiality or Non-Compete Agreement,140,165,11720,348,0.5409836065573771,0.971163407358303,0.3216374269005848,0.9881956155143339,0.4760530871321408,0.9745227166899488,0.75607350695784,0.9605592823082518,2019-06-21T23:00:47.333432Z,580,18
361efa2d569943a187b5f30b9b5edcad,Franchise Agreements and Franchise Disclosure Documents,1365,1760,10659,542,0.5632,0.9516114632622087,0.7645525629887054,0.8864770459081837,0.5945142548304283,0.937829942985852,0.7574057316311044,0.8668853832193215,2019-06-21T23:00:47.333432Z,2377,18
c53083e255874282875de28b29e71fae,License Agreement,193,2,545,1,0.010256410256410256,0.9981684981684982,0.6666666666666666,0.7384823848238482,0.012771392081736908,0.9325804243668719,0.5042124542124542,0.738191632928475,2019-06-22T23:01:18.654828Z,549,21
5e1c4907e88b4b44a86e23a77106b730,Contracts,1871,1538,331975,10133,0.4511586975652684,0.9703806984928736,0.1317796247108217,0.9943956195371518,0.3038684948828387,0.9750904376370957,0.710769698029071,0.9652578599605808,2019-06-22T23:01:18.654828Z,14287,41
5e1c4907e88b4b44a86e23a77106b730,Sutter Contracts,401,51,193744,2444,0.11283185840707964,0.9875425612167921,0.020440881763527055,0.9979345334672538,0.05926098071113176,0.9896036048736485,0.5501872098119358,0.9855319365337672,2019-06-22T23:01:18.654828Z,2565,41
5e1c4907e88b4b44a86e23a77106b730,Other Provider Contracts,441,633,283389,4322,0.5893854748603352,0.9849779813771458,0.1277497477295661,0.9984462530387909,0.3421251756566857,0.9876424888162745,0.7871817281187405,0.9835067610852364,2019-06-22T23:01:18.654828Z,5017,41
5e1c4907e88b4b44a86e23a77106b730,Contracts,1839,1531,297118,9805,0.4543026706231454,0.9680538767052322,0.1350564573041637,0.9938486136802283,0.3084703417150225,0.9731051472866389,0.7111782736641888,0.962474177632109,2019-01-26T23:00:35.448887Z,13962,41
